id,name,type,latitude,longitude
3831493729,Chico da Cafua,restaurant,-19.9226147,-44.0028148
3831515225,Caoa Hundy,restaurant,-19.8590507,-43.959677
3833617582,Bhar Savassi,bar,-19.9370906,-43.9378834
3833617583,Bar Entre Folhas,bar,-19.9462999,-43.9355648
3833617585,Confraria do Malte,bar,-19.9551001,-43.9295569
3893600292,Supermercados BH,supermarket,-19.9199453,-43.9426728
4031192206,Maria Fumaça,restaurant,-19.9006872,-43.9676137
4159827495,Chico do Peixe,restaurant,-19.8404951,-43.9328404
4159827591,Cia do sanduíche,restaurant,-19.8409372,-43.9326801
4159830092,Pizzaria do Índio,restaurant,-19.8333505,-43.9363041
4159958192,Celinho Burguer,restaurant,-19.8396941,-43.9298366
4159964394,Pizzaria e churrascaria Floramar,restaurant,-19.8341003,-43.9377849
4160070896,Supermercado Vale a Pena,supermarket,-19.8396963,-43.9312907
4160161689,Supermercado EPA Plus,supermarket,-19.8445379,-43.9272327
4184036989,Gula e Gole restaurante,restaurant,-19.8315961,-43.9363675
4209053733,EPA,supermarket,-19.9250211,-43.9715331
4209380118,Verdemar Romanina,supermarket,-19.9269895,-43.9647133
4215324359,Boi Werneck,restaurant,-19.9669946,-43.9583534
4227475550,Bolão 2,bar,-19.9167412,-43.9160453
4227475838,Bangalô Lanches,restaurant,-19.9509259,-44.0008561
4227476199,Fundo da Floresta,bar,-19.9163726,-43.9120776
4247284504,Supermercados BH,supermarket,-19.8024278,-43.9902123
4247285879,Rancho da Vovó Tela,restaurant,-19.8018617,-43.9935581
4264753292,Anella,restaurant,-19.8435669,-43.9734111
4267994992,BH,supermarket,-19.8299544,-43.9881434
4271086390,Pio XII,supermarket,-19.9502304,-44.0015837
4293222508,Boa praça,supermarket,-19.9332269,-43.9326325
4293231699,Restaurante Mosteiro,restaurant,-19.9344186,-43.9343783
4296847425,Kasbah,restaurant,-19.9332822,-43.9294973
4359317728,Nome não disponível,restaurant,-19.8699986,-43.9630904
4360844329,Tenda do Sheik,restaurant,-19.9514392,-43.9277199
4362261976,Manjera,restaurant,-19.9507597,-43.9282418
4362261977,Mundo Verde,supermarket,-19.9512082,-43.9279169
4362271373,Parrilla del Mercado,restaurant,-19.9429429,-43.9266026
4386339778,Pellegrino,restaurant,-19.9491298,-43.9308075
4392918989,Via Bahia,supermarket,-19.9205976,-43.9080642
4394124392,Restaurante Estação Floresta,restaurant,-19.9168684,-43.9313226
4394167091,Santa Efigênia,supermarket,-19.9247399,-43.9164856
4394187090,Tia Neide,restaurant,-19.9193984,-43.9312864
4413418033,Jardim de Minas,restaurant,-19.8547896,-43.9556661
4433197511,La Farina,restaurant,-19.9426732,-43.9297934
4448092707,Pizza Mu,restaurant,-19.9483549,-43.9263393
4448526994,Scuolla Pizzaria,restaurant,-19.9438567,-43.9328698
4508674589,Restaurante Casa Verde,restaurant,-19.9157762,-43.9306771
4523187000,Nome não disponível,restaurant,-19.9233425,-43.9937703
4529108991,Dia,supermarket,-19.9251743,-43.9499809
4529110400,Dia,supermarket,-19.9261031,-43.942764
4530479747,Baiana do Acarajé,restaurant,-19.9383064,-43.9344664
4530479751,Green Food,restaurant,-19.9394765,-43.9360478
4530481930,Sátira,bar,-19.9395746,-43.9355581
4530482004,Carnossauro,bar,-19.9387015,-43.9344083
4530908583,Buffet Isabela Chaves,restaurant,-19.9098402,-43.9318188
4530908586,Empório Sírio-Libanês,restaurant,-19.9094612,-43.9325461
4530917795,PizzaMax,restaurant,-19.9095559,-43.9316275
4532714102,Momento Super Nosso,supermarket,-19.9246276,-43.9524513
4558316392,Restaurante Sagrado,restaurant,-19.9059197,-43.924237
4558692589,Campanário Restaurante e Cafeteria,restaurant,-19.9203544,-43.9512469
4571968601,Restaurante Varanda Gourmet,restaurant,-19.9223113,-43.9526973
4572993590,Restaurante Chalé Mineiro,restaurant,-19.9210501,-43.9550885
4573007493,Kibamba supermercado,supermarket,-19.8271721,-43.9734707
4573017690,Bitenca Bar e Restaurante,restaurant,-19.9219171,-43.9542245
4597241157,Supermercado Roma,supermarket,-19.8993334,-43.9180727
4611804642,Xapuri,restaurant,-19.8417395,-44.0036428
4623163690,Amarelim - Grelhados e Comida de Buteco,bar,-19.9280595,-43.959751
4629702794,Supermercado Apoio Mineiro,supermarket,-19.8294113,-43.941256
4673774046,Cantina da UAIII,restaurant,-19.8615512,-43.9638193
4710815461,Supermercados BH,supermarket,-19.9733487,-43.9754532
4756280545,Epa Plus,supermarket,-19.9742071,-43.9397083
4781230223,Dia,supermarket,-19.9113761,-43.9188879
4795521821,Nome não disponível,restaurant,-19.9348278,-44.0175799
4797217776,Varanda,restaurant,-19.8837612,-43.9969325
4837051215,Epa,supermarket,-19.9678728,-43.9637169
4840282349,Verdim,restaurant,-19.8724793,-44.0040837
4879558341,Varanda do Corel,restaurant,-19.9253925,-43.9921089
4894306884,Giovanni,restaurant,-19.9143993,-43.9285651
4940991321,Depósito Lauanny,alcohol,-7.0210463,-37.2833617
4950016422,La Vera,restaurant,-19.9443789,-43.9293105
4966532239,Supernosso,supermarket,-19.9763842,-43.9705093
4967071058,Adega Minas Gerais Gourmet,restaurant,-19.9738411,-43.9771929
4979372323,Santa Terezinha,bar,-7.022791,-37.278969
4986159916,Dia,supermarket,-19.9501002,-43.9992634
4993575722,@ Tapiocaria,restaurant,-7.0221301,-37.281712
4995543024,Bar da Fátima,bar,-7.0188212,-37.2824891
5001839122,Fonte,restaurant,-19.9259519,-43.9396431
5023949733,Bar e Lanchonete Santa Francisca,bar,-7.0137327,-37.2868126
5027455926,Sabor Nordestino,restaurant,-7.0195277,-37.2818488
5049662665,Mania Gostosa,restaurant,-19.9254284,-43.9357062
5067721029,Jack Rock Bar,bar,-19.9396729,-43.9297661
5078923302,Auto Espeto,bar,-19.9125115,-43.9747759
5157330721,Corleone,bar,-19.9281294,-43.9367155
5161422221,Papo de anjo,restaurant,-19.9200722,-43.9502817
5165705253,Empório Árabe d'Hana,restaurant,-19.9227023,-43.9425573
5166557323,Cervejaria Viela,bar,-19.9170428,-43.9036126
5172910824,Supermercado Decisão,supermarket,-19.8071626,-43.9706589
5172910921,EPA,supermarket,-19.8072443,-43.9703092
5193814125,Dia,supermarket,-19.948956,-43.9615525
5209878821,Ukai Sushi House,restaurant,-19.9319205,-43.9560543
5215947679,Dona Amélia Supermercado,supermarket,-19.95065,-43.9613989
5216366000,Restaurante PORTO DEL MUNDO,restaurant,-19.9497749,-43.9618704
5216455044,Bar DO DENTINHO,bar,-19.9463343,-43.9614533
5216681296,MAJA MAJA,restaurant,-19.9510025,-43.9612352
5216695982,Charlote,restaurant,-19.9485716,-43.9612125
5216705832,Empório Raja,restaurant,-19.9488667,-43.9612868
5217109726,Vaga para PNE,parking,-19.9441436,-43.9568561
5217109742,Estacionamento Particular,restaurant,-19.9514126,-43.9608868
5218655851,O Rei Raja Sport Bar / MR2 Society,restaurant,-19.9460726,-43.9580037
5221322103,Bem Natural,restaurant,-19.9209361,-43.951927
5221936526,Bar dos Amigos,bar,-19.9468144,-43.961706
5226552880,Dia,supermarket,-19.9492679,-43.9613507
5228473337,Nome não disponível,supermarket,-19.947647,-43.9580699
5240927521,Quem é Esse Restaurante e Lanchonete,restaurant,-19.9200131,-43.9514724
5240927522,"Villa França Salgados, Lanches e Almoço Executivo",restaurant,-19.9200351,-43.9513783
5282115472,Epa,supermarket,-19.960029,-43.98678
5282135116,BH,supermarket,-19.9601533,-43.9893018
5284207864,Bar da Marina,restaurant,-19.924016,-43.9091479
5317254824,Yukai,restaurant,-19.9496586,-43.9344962
5333170925,Açaí Tropical,restaurant,-7.019979,-37.281445
5337597741,Supermercado Fortaleza,supermarket,-19.8158692,-43.9633447
5387890622,Boi & Birra,restaurant,-19.9367801,-43.959548
5534749124,Redenção,supermarket,-7.020011,-37.2824555
5627457311,Cantina Mariana,restaurant,-19.9289157,-44.0095916
5635104483,Las Chicas Vegan,restaurant,-19.9248536,-43.9377077
5669810622,Tudo no espeto,restaurant,-19.9299117,-43.9441721
5678464419,Duke 'n Duke,bar,-19.9397566,-43.9375429
5699959551,Santa Maria Supermercados,supermarket,-19.9754787,-44.0476773
5871096786,Lotus Lounge,bar,-19.9603972,-43.9701807
5874069560,Fornazzo,restaurant,-19.9052351,-43.971983
5941407443,Nome não disponível,supermarket,-19.9853139,-44.0087176
5981838794,Soul Jazz Burger,bar,-19.8556997,-43.9568996
6120387195,Chalé Mineiro,restaurant,-19.9273895,-43.9595053
6120397384,Pizza no Galpão,restaurant,-19.924961,-43.9591222
6120405489,Varanda do Prado,restaurant,-19.9289125,-43.9598766
6120414894,Trem de Minas,restaurant,-19.9282097,-43.9595126
6120418082,Barroca Gourmet,restaurant,-19.9292671,-43.9595583
6120435071,Dia,supermarket,-19.9295707,-43.9554716
6175461742,Ambrozini,restaurant,-19.9202981,-43.9603237
6175461743,Variedades Lanchonete e Restaurante,restaurant,-19.9205115,-43.9597735
6180872984,Mineirim do Prado,restaurant,-19.9269435,-43.965156
6180873189,Patorocco,restaurant,-19.9267272,-43.966237
6210189003,Paddock,restaurant,-19.8528666,-43.9994441
6210189017,Paladino,restaurant,-19.8498331,-44.0070413
6210471929,Cai a Foia Bar & Restaurante,restaurant,-19.9087885,-44.0031838
6211112950,Leão da Serra,supermarket,-20.0213596,-44.0298101
6211133084,Epa,supermarket,-20.0189382,-44.0287041
6211135185,EPA,supermarket,-20.0114855,-44.0327492
6304612591,China Patos,restaurant,-7.022096,-37.2796519
6381616337,Dia,supermarket,-19.8769937,-43.9958403
6414829885,Roça Grande,restaurant,-19.9262559,-43.9412806
6419744873,Vegan's 2 Go,restaurant,-19.9386431,-43.936009
6481481685,Pé de Couve,restaurant,-19.9261782,-43.9350932
6616660359,Supermercados BH,supermarket,-19.8753456,-43.9231793
6629829061,Supermercado Angola,supermarket,-19.8670544,-43.9238153
6635973428,Nome não disponível,restaurant,-19.8358843,-43.9547853
6642183128,Chen Chang Kee,restaurant,-19.9137554,-43.9400726
6646349641,Vikings Hamburgueria,restaurant,-19.8732113,-43.9214898
6646368282,Sextouuu Steakbar,restaurant,-19.8731966,-43.9215276
6664882430,pajé,bar,-19.9526981,-43.9992008
6723592601,Supermercado BH,supermarket,-19.9297479,-43.9722622
6791361279,Via Bahia Supermercado Super Varejista,supermarket,-19.9247632,-43.9119989
6791361280,Restaurante Maná,restaurant,-19.9246402,-43.9122142
6863735353,Nome não disponível,supermarket,-19.8695786,-43.903533
6863735354,Nome não disponível,supermarket,-19.8580549,-43.9044815
6913438185,Dona Lucinha,restaurant,-19.9405786,-43.9362953
6914153385,Koctus Pizzaria,restaurant,-19.9346937,-43.9461854
6959249185,Sacolão ABC,supermarket,-19.9170739,-43.9569224
7012386534,Bar Bolão,restaurant,-19.9160962,-43.9185467
7023601163,Arábica Lanchonete,restaurant,-19.8820735,-43.9286853
7091849682,Surubim do Espeto,restaurant,-19.8722897,-43.9868438
7275446128,Bar e Restaurante Sabor Caseiro,restaurant,-19.8899564,-44.013231
7375540241,Lisboa,supermarket,-19.9529262,-43.9489483
7375540243,Verdinho,restaurant,-19.9552453,-43.9503263
7404865084,Kei,restaurant,-19.9314204,-43.9440163
7561570922,Verdemar,supermarket,-19.9387288,-43.939154
7766293474,Petisqueira do Teté,restaurant,-19.9637108,-43.979622
7766315380,Nome não disponível,supermarket,-19.9642982,-43.9807934
7766325713,Restaurante Saborear,restaurant,-19.964423,-43.9802556
7835969939,Dia,supermarket,-19.9122729,-43.9308636
7877162119,Nome não disponível,restaurant,-19.9128704,-43.9357577
7972238429,Sirène,bar,-19.9184132,-43.9328028
8119537479,EPA - Supermercado - Horto,supermarket,-19.9121131,-43.9223257
8158640898,Supermercados BH,supermarket,-19.8681897,-43.9288329
8283449470,"Sacolão, Hortifruti e Peixaria Suco de Videira",supermarket,-19.9173858,-44.004745
8408779374,Restaurante Stilo na Brasa,restaurant,-19.9764775,-43.9775456
8409003448,J-San Sushi House,restaurant,-19.9767006,-43.9769801
8409003451,Cuca Libre Pizzaria,restaurant,-19.9766576,-43.9772314
8412748620,Kombi Bar,bar,-19.9746431,-43.9767287
8412748632,Pizzaria Mangabeiras,restaurant,-19.9748859,-43.9768874
8412748634,Vegan's 2 Go,restaurant,-19.9749135,-43.9769021
8412748635,StahlBerg Bier Haus,bar,-19.974958,-43.9769282
8412748636,Restaurante Encantos e Sabores,restaurant,-19.9750423,-43.9769689
8412748637,Rota 88,restaurant,-19.975096,-43.9769902
8413119653,Le Pub Gastrobar & Parrilla,restaurant,-19.9757933,-43.9770416
8557134803,Restaurante Pimentão Gourmet,restaurant,-19.9489476,-43.9613005
8583065486,Bitaca Capetinga,restaurant,-19.9484842,-43.929195
8699196031,OD GROWLER STATION LTDA,restaurant,-19.9193528,-43.976636
8821213432,Bar Aqui Tudo é Bom - Lourdes,restaurant,-19.9267304,-43.9424001
8874904786,Mercearia Padre Eustáquio LTDA,supermarket,-19.8978884,-44.0106659
8891267236,The House Food & Fun,restaurant,-19.9397181,-43.9307497
8908254568,Restaurante do Ano,restaurant,-19.9373995,-43.9396604
8929643548,Bar Sapucaí,bar,-19.9180923,-43.9326859
8934167203,2M Supermercados,supermarket,-19.8608941,-43.914926
8934210935,Bar do Hugo,bar,-19.8611551,-43.9150166
8997122028,Eleve Rooftop,bar,-19.8608593,-43.9772973
9080873243,Garage Vintage,restaurant,-19.8316745,-43.9549436
9094638110,Sabor & Arte Restaurante e Lanchonete,restaurant,-19.7820926,-43.9514091
9147813117,Garagge Vitange,restaurant,-19.8315762,-43.9547337
9147820717,Trip Food,bar,-19.9178452,-43.9325554
9168584017,Estação,restaurant,-19.9370427,-44.019862
9265251854,La Cucina di Piero,restaurant,-19.8992888,-43.9188764
9364428998,Gratitude,restaurant,-19.9309315,-43.9442024
9364436878,Black Beer,bar,-19.9189831,-43.9359599
9364436879,O sentido do gosto,restaurant,-19.93092,-43.9443441
9364462270,Magrí,restaurant,-19.9319906,-43.9446766
9364462834,Ana Clara,restaurant,-19.9317603,-43.9245576
9364463852,Bení,restaurant,-19.9404409,-43.9372028
9394088006,Cantinho d'Casa,restaurant,-19.8001293,-43.9547776
9394883217,Isto e aQuilo,restaurant,-19.9301861,-43.9474081
9464622632,Restaurante Pizza Bar Manjericão,restaurant,-19.8782321,-43.9088146
9466033424,Japa's Sushi Delivery,restaurant,-19.8798476,-43.9087267
9466033433,Diboa bar e restaurante,restaurant,-19.879174,-43.908523
9466119173,Restaurante Prato Fundo,restaurant,-19.88059,-43.9084392
9468513800,Chopp,bar,-19.8817267,-43.9082499
9533087487,Meu Rancho Pizzaria,restaurant,-19.9137931,-43.9463239
9555204117,Feira Hippie,supermarket,-19.9226104,-43.9362591
9571521966,Toque de Chef Restaurante,restaurant,-19.9326312,-43.978129
9571714894,Mesa do Sábio,restaurant,-19.9280567,-43.9797419
9657158117,Coreu Burguer,restaurant,-19.9248707,-43.9910684
9658179246,Nome não disponível,restaurant,-19.9205441,-43.948413
9678581908,CTI - Conheça Tudo Isso,bar,-19.9119165,-43.996926
9688639717,Nicolau Bar da Esquina,restaurant,-19.9129462,-43.9182984
9694566726,Graos do Bem Prado BH Padaria e Lanchonete,restaurant,-19.9197881,-43.9624252
9696239710,Epa,supermarket,-19.8985129,-44.0047937
9696273325,Villefort Atacadista,supermarket,-19.8959872,-44.0094333
9696273343,Epa,supermarket,-19.914153,-43.9876889
9696273424,Mineirão Atacado e Varejo,supermarket,-19.8866929,-44.0062732
9711230580,Dia,supermarket,-19.8767801,-43.9961442
9715898502,ZONA,bar,-19.9195082,-43.9346201
9735225420,Casa do Samba Resenha,bar,-19.9216014,-43.9146548
9779000892,Padaria Almeida,restaurant,-19.8720613,-43.9244338
9809993217,Super Nosso,supermarket,-19.9242071,-43.986535
9856985717,"Lifebox Burgers, Steaks and Shakes",restaurant,-19.9321206,-43.9333091
9876786918,Dorsé Bar e Restaurante,restaurant,-19.916102,-43.9321948
9921338719,Nome não disponível,bar,-7.0198846,-37.2833101
9964968169,Bar do Pangaré,bar,-19.9687645,-43.9855738
10060853854,Nome não disponível,supermarket,-19.8679381,-43.9852112
10095617717,Querida Jacinta,restaurant,-19.923818,-43.9218827
10102560825,Distribuidora de Bebidas,bar,-19.9265319,-43.9930448
10102560826,Bar do Geraldinho,bar,-19.9259247,-43.9957913
10102560829,Distribuidora Quebec,bar,-19.9328496,-43.9977192
10102560830,Brasa Beer,bar,-19.9233941,-43.9985311
10102560831,Distribuidora dos Meninu,bar,-19.924186,-43.9997288
10102560832,Coreu Distribuidora,bar,-19.9275521,-43.9891385
10120067517,Fillys,restaurant,-19.8746945,-43.998483
10178852008,Pizzaria Olegário (Lourdes),restaurant,-19.9295987,-43.9473151
10179043017,Cozinha Santo Antônio,restaurant,-19.9445201,-43.9400172
10245704609,A Pão de Queijaria,restaurant,-19.926201,-43.9385151
10295147209,Restaurante Saborear,restaurant,-19.9161088,-43.9413002
10544284740,Restaurante Irmãos Unidos,restaurant,-14.2064855,-42.7615216
10587740305,Sushi Japa,restaurant,-19.926439,-43.99297
10713156505,Domino’s,restaurant,-19.9149802,-43.9818857
10791350944,Nome não disponível,bar,-19.8991251,-43.9573414
10868058005,Surubim Grill,restaurant,-19.8362024,-43.9754597
10914200905,Floresta,restaurant,-19.9167429,-43.9292256
10956018606,Pizzaria Ipanema,restaurant,-19.9085363,-44.002571
10985337405,Las Bambas,restaurant,-19.8875516,-43.9964427
11025255306,UAI Lanches,restaurant,-19.9222212,-43.9369571
11036412905,Bolha’s Burguer,restaurant,-19.85711,-43.9429634
11040120105,Casarão Dona Clara,restaurant,-19.8614898,-43.9437183
11053942005,Chef Brasil,restaurant,-19.9276344,-43.928123
11053943105,Espaço Brasil,restaurant,-19.9294698,-43.9314294
11055252605,Saboreando,restaurant,-19.9260746,-43.9352958
11057617905,Margherita,restaurant,-19.9248469,-43.9369406
11062541606,Quintal japa e bowls,restaurant,-19.928811,-43.9301778
11070987805,NoSpetto,bar,-7.0194739,-37.2818882
11084649905,Sushi Japa,restaurant,-19.8619349,-43.9403065
11134062711,Feijão Maletta,restaurant,-19.9247735,-43.9376692
11134062908,Nome não disponível,restaurant,-19.9223413,-43.935644
11136523005,Nome não disponível,restaurant,-19.9233504,-43.937713
11255243527,Bar & Rest. Bin Laden,bar,-19.9149159,-43.9378103
11255387174,Supernosso,supermarket,-19.9595298,-43.9439703
11255398364,Stop Chopp,bar,-19.9348126,-43.9316853
11255399512,Dia,supermarket,-19.9263362,-43.9345061
11260170046,Assaí Atacadista,supermarket,-19.8763828,-43.9259339
11304967069,Toca do Calango,bar,-7.0214448,-37.2805233
11438724069,Mais Sabor,restaurant,-19.9122644,-43.9590305
11519145792,Mercearia do Rodrigo,supermarket,-19.8383314,-43.8647946
11724289264,Teorema,restaurant,-19.869038,-43.9649873
11862902757,Floresta Orgânica,supermarket,-19.9144566,-43.9281985
11862960434,Splendido,restaurant,-19.9148759,-43.9282654
11865827201,Restaurante Dilha,restaurant,-19.9137178,-43.9277455
11874827718,Casa Cheia,restaurant,-19.9223132,-43.9425721
11876762765,Quintal do Degas,restaurant,-19.9083392,-43.9477437
11879248549,Trem Mineiro,restaurant,-19.9173443,-43.9366535
11879293692,Restaurante Mineirinho,restaurant,-19.9173918,-43.9369031
11949119169,Forno da Saudade,restaurant,-19.9164308,-43.9491867
12093114068,Restaurante Boali,restaurant,-19.8890796,-43.9678281
12227891779,Nome não disponível,bar,-19.9806377,-44.0126051
12236551495,Pizzaria Sabores de Nápoles,restaurant,-19.976815,-44.0174022
12314387384,Mustache Pizzaria,restaurant,-19.9253447,-43.9405154
12444673902,Judite,restaurant,-19.941426,-43.9374451
12444673903,O Burguer,restaurant,-19.9413297,-43.9373489
12453405401,Cantina do Sorriso,restaurant,-19.9304013,-43.9214863
12480490795,Savá Pub,restaurant,-19.9374698,-43.9356239
12542069197,Restaurante Boi Vitorio,restaurant,-19.9483253,-43.9206846
12547327250,Nome não disponível,bar,-7.0183912,-37.2835897
12559772502,HortiPlus Paquetá,supermarket,-19.890492,-43.9924384
12561410378,Restaurante Casa da China,restaurant,-19.9268109,-43.9510964
12588945794,Espetinho do Teteu,restaurant,-19.7958188,-43.990209
12647757533,Maria das Tranças,restaurant,-19.8745854,-43.9564595
12680705442,Nome não disponível,supermarket,-19.8191223,-43.9806005
12680799457,Bh,supermarket,-19.8167645,-43.9768374
12680873777,Caipira xique,restaurant,-19.8373438,-43.9920815
12681058310,Frango frito,restaurant,-19.8978485,-44.0056788
12681210910,Serrotinhos,restaurant,-19.9147802,-43.9837131
12685876637,Nome não disponível,restaurant,-19.9291778,-43.9301918
12691838827,Pizzaria Seu Gomes,restaurant,-19.932214,-43.9585272
12759659776,Taika Izakaya,restaurant,-19.9739768,-43.941805
12803223360,Bar e Restaurante Seu Braz 1949,bar,-19.8428176,-43.9613545
12880451024,Epa Plus,supermarket,-19.8307904,-43.9398229
12881601242,Ibrahim Empório Árabe,restaurant,-19.8588888,-43.9646776
12885405114,Chillout,bar,-19.9263795,-43.992906
12885405115,Botequim do Demerval,bar,-19.9254737,-43.9917045
12885414422,Mi Corazón,bar,-19.9182494,-43.9327401
13010018701,Dal Grano,restaurant,-19.8568388,-43.9599836
13013940830,Sino Sushi's,restaurant,-19.8203933,-43.9468978
13046863701,Restaurante do Porto,restaurant,-19.8940889,-43.9214253
13048948701,Supermercado Meu Prata,supermarket,-19.8854968,-43.9226681
13048992601,Momento Supernosso,supermarket,-19.9250444,-43.9417856
13072475735,Marlene Matos Pijamas,supermarket,-19.8239428,-43.9793655
13124767116,Pimenta Sushi,restaurant,-19.9597938,-43.9873335
13227917311,Arcos Bar,bar,-19.9249567,-43.9375562
8599710,Restaurante Universitário Setorial II,restaurant,-19.8704899,-43.9667449
11482988,Assaí Atacado e Varejo,supermarket,-19.9226564,-43.9286782
28738247,EPA Premium,supermarket,-19.8572284,-43.9688005
28860465,Nome não disponível,restaurant,-19.868347,-43.9733523
28967492,Super Nosso,supermarket,-19.9406773,-43.9257297
29026802,Epa Supermercados,supermarket,-19.9297801,-43.9800034
29204903,Empório Quintal,supermarket,-19.9281784,-43.9807002
30420785,Supernosso Barão,supermarket,-19.9350225,-43.9725799
31281824,Apoio Mineiro,supermarket,-19.907199,-43.911768
31928592,Oba,supermarket,-19.9429125,-43.9218592
34327630,Belo Horizonte,restaurant,53.0785915,11.8608684
36963030,Restaurante Universitário Setorial I,restaurant,-19.8692927,-43.9600633
38547473,Epa,supermarket,-19.9375283,-43.9597654
44998912,Nome não disponível,supermarket,-19.9743303,-43.9477244
83821846,Verdemar Buritis,supermarket,-19.9696165,-43.9650845
87235943,Epa Plus,supermarket,-19.8879215,-43.9287311
91987367,Epa Plus,supermarket,-19.945552,-43.9275155
107379136,Pizzaria Nino,restaurant,-19.9187577,-43.9769596
111592817,Epa,supermarket,-19.9671618,-43.991604
113033627,Carrefour,supermarket,-19.9109314,-43.968421
126248819,Morrito do Mato,bar,-19.9454963,-43.9415592
137066906,Bela Casa,alcohol,-19.816361,-43.9728159
142517867,Super Nosso,supermarket,-19.9129936,-43.931247
153994219,Restaurante Popular,restaurant,-19.9145804,-43.9441396
155057739,Supermercado BH,supermarket,-19.9066883,-43.9778008
162387828,Epa Plus,supermarket,-19.9040003,-43.9775862
167885158,Restaurante Quintal Pampulha,restaurant,-19.8589742,-43.9989137
172092411,Restaurante Popular,restaurant,-19.9761537,-44.0236694
173057058,Super Nosso,supermarket,-19.9033132,-44.006805
175594270,Jatobar,restaurant,-19.8711718,-43.9803074
175609210,Churrascaria e Pizzaria Barranco,restaurant,-19.9382641,-43.9974762
175821557,Epa Plus,supermarket,-19.8730867,-43.9856212
175956177,Super Nosso Castelo,supermarket,-19.8792076,-44.0048743
176104836,Epa Plus,supermarket,-19.8509689,-43.9630403
187310146,Nome não disponível,supermarket,-19.98503,-44.0350289
199537457,Lancheria Eleve,restaurant,-19.8609368,-43.9773711
199887849,Pizzaria Jaraguá,restaurant,-19.8541464,-43.9558593
199895421,Epa Plus,supermarket,-19.8557404,-43.9563689
205131659,Epa,supermarket,-19.874516,-43.9939076
217186514,Opa,supermarket,-19.8510061,-43.9273417
217800174,Supermercados BH,supermarket,-19.8946551,-43.8978815
219413190,Nome não disponível,bar,-19.8628011,-43.9710448
219413199,Farroupilha Grill,restaurant,-19.8626456,-43.9702902
219435144,Tia Clara,restaurant,-19.871276,-43.9799626
219439151,Nome não disponível,restaurant,-19.8719597,-43.9794427
223936067,Chopp da Fábrica Pampulha,restaurant,-19.8627446,-43.976438
224942688,Baby Beef,restaurant,-19.8764857,-43.9274616
227831134,Supermercados BH,supermarket,-19.9110794,-43.9690445
238217010,Nome não disponível,restaurant,-19.9711509,-43.9623229
240321123,Churrascaria e Cervejaria Caiçara Grill,restaurant,-19.9048955,-43.9772403
242195770,Supermrcados BH,supermarket,-20.0006046,-44.0082024
243231413,Clubenerd,restaurant,-19.9056656,-43.9765271
256284624,Super Nosso,supermarket,-19.9417734,-43.9327658
259753143,Villa Celimontana,restaurant,-19.8604229,-43.9691859
262794589,Verdemar,supermarket,-19.9641022,-43.9559474
271050665,Prédio 18,restaurant,-19.9239425,-43.9934742
292469876,Atlântida Steak Beer,restaurant,-19.8625648,-43.9984256
305085182,Dia,supermarket,-19.9014029,-43.9772435
320024469,Ni Hao,restaurant,-19.9425954,-43.9424846
320027004,Boca do Forno Cidade Nova,restaurant,-19.8917968,-43.927707
320027005,Batata's Grill,restaurant,-19.8916388,-43.9279894
320032577,Druida Pizzaria,restaurant,-19.8876239,-43.9260615
320032578,Druida Burgers,restaurant,-19.8877082,-43.9261393
320032579,O Gaulês,restaurant,-19.887912,-43.9258534
320032877,Quentinha A Quilo,restaurant,-19.8889917,-43.9275311
320032879,Pio Brasiliano,restaurant,-19.8892004,-43.9276585
320043967,Chico do Peixe,restaurant,-19.8859385,-43.927588
320044068,China in Box,restaurant,-19.8859796,-43.9283693
320045046,Druida Mix,bar,-19.8863804,-43.9275928
320046524,Xico da Carne,restaurant,-19.8893151,-43.923021
320047428,Surubim no Espeto,restaurant,-19.8817202,-43.9283834
320047429,Cantina Self-Service,restaurant,-19.8820737,-43.9284204
321068973,Supermercados BH,supermarket,-19.8612053,-43.9500019
322890321,Companhia do Boi,restaurant,-19.8787381,-43.9781133
325569357,Nome não disponível,supermarket,-19.9022365,-43.9567205
325991584,EPA Plus,supermarket,-19.9473879,-43.9495037
326365604,Baby Beef,restaurant,-19.9561374,-43.9573987
327651265,Carrefour,supermarket,-19.8748644,-43.9782694
335850532,Cantina - Prédio 29,restaurant,-19.9229891,-43.9913332
337741472,Nome não disponível,restaurant,-19.9292634,-43.935633
346300433,Nome não disponível,restaurant,-19.9363531,-44.0071016
346326669,Supermercado Via BH,supermarket,-19.9346806,-44.013148
355580303,Supermercado GS,supermarket,-19.871977,-44.0029989
367309533,Sushi House,restaurant,-19.8704346,-43.9867706
444805714,Supermercado Prisma,supermarket,-19.8664665,-44.0199982
445687623,Supermercado EPA Plus,supermarket,-19.9315147,-43.9533641
448576049,Epa,supermarket,-19.8812896,-44.0118921
469033777,Nome não disponível,restaurant,-19.9121707,-43.9303014
469033782,Restaurante Tia Zarica,restaurant,-19.9117036,-43.9308348
469033785,Restaurante Ambrozini,restaurant,-19.9120568,-43.9307665
469584823,Restaurante do ICB,restaurant,-19.8678247,-43.9661207
483333893,Dia,supermarket,-19.8749867,-43.9149304
501473265,Verdemar Pampulha,supermarket,-19.853544,-43.9664939
504482222,Super Nosso Caiçara,supermarket,-19.906253,-43.9712445
506307082,Beto Pizzas,restaurant,-19.9049636,-43.9678177
507378603,EPA Plus,supermarket,-19.9610778,-43.9639399
509242230,Café com Letras,restaurant,-19.9377855,-43.9378839
